id,name,descr,file_format_code,model,file_txt,module_id,module_name,template_typ_code,lang_code,is_active,cr_by,cr_dtimes
1217,Resident Update Packet Validation Success Email,Resident Update Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de mise à jour de vos coordonnées par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_RUPV_SUC_EMAIL,fra,TRUE,superadmin,now()
1218,Resident Update Packet Validation Success SMS,Resident Update Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for updating your details against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_RUPV_SUC_SMS,eng,TRUE,superadmin,now()
1218,Resident Update Packet Validation Success SMS,Resident Update Packet Validation Success SMS,txt,velocity,"مرحبًا $!name_ara ،

لقد تلقينا طلبك لتحديث التفاصيل الخاصة بك مقابل RID: $!RID.
هذا الطلب قيد المعالجة.

شكرا",10003,Registration Processor,RPR_RUPV_SUC_SMS,ara,TRUE,superadmin,now()
1218,Resident Update Packet Validation Success SMS,Resident Update Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de mise à jour de vos coordonnées par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_RUPV_SUC_SMS,fra,TRUE,superadmin,now()
1219,Re-print Packet Validation Success Email,Re-print Packet Validation Success Email,txt,velocity,"Hi $!name_eng,

We have received your request for re-printing your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_PPV_SUC_EMAIL,eng,TRUE,superadmin,now()
1219,Re-print Packet Validation Success Email,Re-print Packet Validation Success Email,txt,velocity,"مرحبًا $!name_ara ،

لقد تلقينا طلبك لإعادة طباعة UIN الخاص بك مقابل RID: $!RID.
هذا الطلب قيد المعالجة.

شكرا",10003,Registration Processor,RPR_PPV_SUC_EMAIL,ara,TRUE,superadmin,now()
1219,Re-print Packet Validation Success Email,Re-print Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de réimpression de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_PPV_SUC_EMAIL,fra,TRUE,superadmin,now()
1220,Re-print Packet Validation Success SMS,Re-print Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for re-printing your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_PPV_SUC_SMS,eng,TRUE,superadmin,now()
1220,Re-print Packet Validation Success SMS,Re-print Packet Validation Success SMS,txt,velocity,"مرحبًا $!name_ara ،

لقد تلقينا طلبك لإعادة طباعة UIN الخاص بك مقابل RID: $!RID.
هذا الطلب قيد المعالجة.

شكرا",10003,Registration Processor,RPR_PPV_SUC_SMS,ara,TRUE,superadmin,now()
1220,Re-print Packet Validation Success SMS,Re-print Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de réimpression de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_PPV_SUC_SMS,fra,TRUE,superadmin,now()
1221,Activate Packet Validation Success Email,Activate Packet Validation Success Email,txt,velocity,"Hi $!name_eng,

We have received your request for activating your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_APV_SUC_EMAIL,eng,TRUE,superadmin,now()
1221,Activate Packet Validation Success Email,Activate Packet Validation Success Email,txt,velocity,"مرحبًا $!name_ara ،

لقد تلقينا طلبك لتفعيل UIN الخاص بك مقابل RID: $!RID.
هذا الطلب قيد المعالجة.

شكرا",10003,Registration Processor,RPR_APV_SUC_EMAIL,ara,TRUE,superadmin,now()
1221,Activate Packet Validation Success Email,Activate Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande d'activation de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_APV_SUC_EMAIL,fra,TRUE,superadmin,now()
1222,Activate Packet Validation Success SMS,Activate Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for activating your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_APV_SUC_SMS,eng,TRUE,superadmin,now()
1222,Activate Packet Validation Success SMS,Activate Packet Validation Success SMS,txt,velocity,"مرحبًا $!name_ara ،

لقد تلقينا طلبك لتفعيل UIN الخاص بك مقابل RID: $!RID.
هذا الطلب قيد المعالجة.

شكرا",10003,Registration Processor,RPR_APV_SUC_SMS,ara,TRUE,superadmin,now()
1222,Activate Packet Validation Success SMS,Activate Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande d'activation de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_APV_SUC_SMS,fra,TRUE,superadmin,now()
1223,De-activate Packet Validation Success Email,De-activate Packet Validation Success Email,txt,velocity,"Hi $!name_eng,

We have received your request for de-activating your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_DPV_SUC_EMAIL,eng,TRUE,superadmin,now()
1223,De-activate Packet Validation Success Email,De-activate Packet Validation Success Email,txt,velocity,"مرحبًا $!name_ara ،

لقد تلقينا طلبك لإلغاء تنشيط UIN الخاص بك مقابل RID: $!RID.
هذا الطلب قيد المعالجة.

شكرا",10003,Registration Processor,RPR_DPV_SUC_EMAIL,ara,TRUE,superadmin,now()
1223,De-activate Packet Validation Success Email,De-activate Packet Validation Success Email,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de désactivation de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_DPV_SUC_EMAIL,fra,TRUE,superadmin,now()
1224,De-activate Packet Validation Success SMS,De-activate Packet Validation Success SMS,txt,velocity,"Hi $!name_eng,

We have received your request for de-activating your UIN against the RID: $!RID. 
This request is under processing.

Thank You",10003,Registration Processor,RPR_DPV_SUC_SMS,eng,TRUE,superadmin,now()
1224,De-activate Packet Validation Success SMS,De-activate Packet Validation Success SMS,txt,velocity,"مرحبًا $!name_ara ،

لقد تلقينا طلبك لإلغاء تنشيط UIN الخاص بك مقابل RID: $!RID.
هذا الطلب قيد المعالجة.

شكرا",10003,Registration Processor,RPR_DPV_SUC_SMS,ara,TRUE,superadmin,now()
1224,De-activate Packet Validation Success SMS,De-activate Packet Validation Success SMS,txt,velocity,"Bonjour $!name_fra,

Nous avons reçu votre demande de désactivation de votre UIN par rapport au RID: $!RID.
Cette demande est en cours de traitement.

Merci",10003,Registration Processor,RPR_DPV_SUC_SMS,fra,TRUE,superadmin,now()
1225,Registration Packet Validation Success Email Sub,Registration Packet Validation Success Email Sub,txt,velocity,Registration Confirmation,10003,Registration Processor,RPR_RPV_SUC_EMAIL_SUB,eng,TRUE,superadmin,now()
1225,Registration Packet Validation Success Email Sub,Registration Packet Validation Success Email Sub,txt,velocity,تأكيد التسجيل,10003,Registration Processor,RPR_RPV_SUC_EMAIL_SUB,ara,TRUE,superadmin,now()
1225,Registration Packet Validation Success Email Sub,Registration Packet Validation Success Email Sub,txt,velocity,confirmation d'enregistrement,10003,Registration Processor,RPR_RPV_SUC_EMAIL_SUB,fra,TRUE,superadmin,now()
1226,Update Packet Validation Success Email Sub,Update Packet Validation Success Email Sub,txt,velocity,Update Request Confirmation,10003,Registration Processor,RPR_UPV_SUC_EMAIL_SUB,eng,TRUE,superadmin,now()
1226,Update Packet Validation Success Email Sub,Update Packet Validation Success Email Sub,txt,velocity,تأكيد طلب التحديث,10003,Registration Processor,RPR_UPV_SUC_EMAIL_SUB,ara,TRUE,superadmin,now()
1226,Update Packet Validation Success Email Sub,Update Packet Validation Success Email Sub,txt,velocity,Confirmation de la demande de mise à jour,10003,Registration Processor,RPR_UPV_SUC_EMAIL_SUB,fra,TRUE,superadmin,now()
1227,Lost Packet Validation Success Email Sub,Lost Packet Validation Success Email Sub,txt,velocity,Lost Request Confirmation,10003,Registration Processor,RPR_LPV_SUC_EMAIL_SUB,eng,TRUE,superadmin,now()
1227,Lost Packet Validation Success Email Sub,Lost Packet Validation Success Email Sub,txt,velocity,تأكيد الطلب المفقود,10003,Registration Processor,RPR_LPV_SUC_EMAIL_SUB,ara,TRUE,superadmin,now()
1227,Lost Packet Validation Success Email Sub,Lost Packet Validation Success Email Sub,txt,velocity,Confirmation de demande perdue,10003,Registration Processor,RPR_LPV_SUC_EMAIL_SUB,fra,TRUE,superadmin,now()
1228,Re-print Packet Validation Success Email Sub,Re-print Packet Validation Success Email Sub,txt,velocity,Re-print Request Confirmation,10003,Registration Processor,RPR_PPV_SUC_EMAIL_SUB,eng,TRUE,superadmin,now()
1228,Re-print Packet Validation Success Email Sub,Re-print Packet Validation Success Email Sub,txt,velocity,إعادة طباعة تأكيد الطلب,10003,Registration Processor,RPR_PPV_SUC_EMAIL_SUB,ara,TRUE,superadmin,now()
1228,Re-print Packet Validation Success Email Sub,Re-print Packet Validation Success Email Sub,txt,velocity,Confirmation de la demande de réimpression,10003,Registration Processor,RPR_PPV_SUC_EMAIL_SUB,fra,TRUE,superadmin,now()
1229,Resident Update Packet Validation Success Email Sub,Resident Update Packet Validation Success Email Sub,txt,velocity,Update Request Confirmation,10003,Registration Processor,RPR_RUPV_SUC_EMAIL_SUB,eng,TRUE,superadmin,now()
1229,Resident Update Packet Validation Success Email Sub,Resident Update Packet Validation Success Email Sub,txt,velocity,تأكيد طلب التحديث,10003,Registration Processor,RPR_RUPV_SUC_EMAIL_SUB,ara,TRUE,superadmin,now()
1229,Resident Update Packet Validation Success Email Sub,Resident Update Packet Validation Success Email Sub,txt,velocity,Confirmation de la demande de mise à jour,10003,Registration Processor,RPR_RUPV_SUC_EMAIL_SUB,fra,TRUE,superadmin,now()
1230,Activate Packet Validation Success Email Sub,Activate Packet Validation Success Email Sub,txt,velocity,Activation Request Confirmation,10003,Registration Processor,RPR_APV_SUC_EMAIL_SUB,eng,TRUE,superadmin,now()
1230,Activate Packet Validation Success Email Sub,Activate Packet Validation Success Email Sub,txt,velocity,تأكيد طلب التفعيل,10003,Registration Processor,RPR_APV_SUC_EMAIL_SUB,ara,TRUE,superadmin,now()
1230,Activate Packet Validation Success Email Sub,Activate Packet Validation Success Email Sub,txt,velocity,Confirmation de la demande d'activation,10003,Registration Processor,RPR_APV_SUC_EMAIL_SUB,fra,TRUE,superadmin,now()
1231,De-activate Packet Validation Success Email Sub,De-activate Packet Validation Success Email Sub,txt,velocity,Deactivation Request Confirmation,10003,Registration Processor,RPR_DPV_SUC_EMAIL_SUB,eng,TRUE,superadmin,now()
1231,De-activate Packet Validation Success Email Sub,De-activate Packet Validation Success Email Sub,txt,velocity,تأكيد طلب الإلغاء,10003,Registration Processor,RPR_DPV_SUC_EMAIL_SUB,ara,TRUE,superadmin,now()
1231,De-activate Packet Validation Success Email Sub,De-activate Packet Validation Success Email Sub,txt,velocity,Confirmation de la demande de désactivation,10003,Registration Processor,RPR_DPV_SUC_EMAIL_SUB,fra,TRUE,superadmin,now()
1232,Credential Issuance Success SMS,Credential Issuance Success SMS,txt,velocity,"Hi $!fullName,

We have received a request for $!credentialName from $!partnerName. The request id for the same is $!RID and your encryption key is $!encryptionKey.

This request is under processing.

Thank You",10006,Resident Services,RS_CRE_REQ_SUCCESS_SMS,eng,TRUE,superadmin,now()
1232,Credential Issuance Success SMS,Credential Issuance Success SMS,txt,velocity,"مرحبًا $!fullName ،

لقد تلقينا طلبًا للحصول على $!creditName من $!partnerName. معرّف الطلب له هو $!RID ومفتاح التشفير الخاص بك هو $!encryptionKey.

هذا الطلب قيد المعالجة.

شكرا",10006,Resident Services,RS_CRE_REQ_SUCCESS_SMS,ara,TRUE,superadmin,now()
1232,Credential Issuance Success SMS,Credential Issuance Success SMS,txt,velocity,"Bonjour $!fullName,

Nous avons reçu une demande de $!credentialName de $!partnerName. L'identifiant de la demande est $!RID et votre clé de chiffrement est $!encryptionKey.

Cette demande est en cours de traitement.

Merci",10006,Resident Services,RS_CRE_REQ_SUCCESS_SMS,fra,TRUE,superadmin,now()
1233,Credential Issuance Success EMAIL,Credential Issuance Success EMAIL,txt,velocity,"Hi $!fullName,

We have received a request for $!credentialName from $!partnerName. The request id for the same is $!RID and your encryption key is $!encryptionKey.

This request is under processing.

Thank You",10006,Resident Services,RS_CRE_REQ_SUCCESS_EMAIL,eng,TRUE,superadmin,now()
1233,Credential Issuance Success EMAIL,Credential Issuance Success EMAIL,txt,velocity,"مرحبًا $!fullName ،

لقد تلقينا طلبًا للحصول على $!creditName من $!partnerName. معرّف الطلب له هو $!RID ومفتاح التشفير الخاص بك هو $!encryptionKey.

هذا الطلب قيد المعالجة.

شكرا",10006,Resident Services,RS_CRE_REQ_SUCCESS_EMAIL,ara,TRUE,superadmin,now()
1233,Credential Issuance Success EMAIL,Credential Issuance Success EMAIL,txt,velocity,"Bonjour $!fullName,

Nous avons reçu une demande de $!credentialName de $!partnerName. L'identifiant de la demande est $!RID et votre clé de chiffrement est $!encryptionKey.

Cette demande est en cours de traitement.

Merci",10006,Resident Services,RS_CRE_REQ_SUCCESS_EMAIL,fra,TRUE,superadmin,now()
1234,Credential Issuance Success EMAIL Subject,Credential Issuance Success EMAIL Subject,txt,velocity,Credential Issuance Confirmation,10006,Resident Services,RS_CRE_REQ_SUCCESS_EMAIL_SUB,eng,TRUE,superadmin,now()
1234,Credential Issuance Success EMAIL Subject,Credential Issuance Success EMAIL Subject,txt,velocity,تأكيد إصدار الاعتماد,10006,Resident Services,RS_CRE_REQ_SUCCESS_EMAIL_SUB,ara,TRUE,superadmin,now()
1234,Credential Issuance Success EMAIL Subject,Credential Issuance Success EMAIL Subject,txt,velocity,Confirmation de la délivrance des informations d'identification,10006,Resident Services,RS_CRE_REQ_SUCCESS_EMAIL_SUB,fra,TRUE,superadmin,now()
1235,Credential Issuance Status Check SMS,Credential Issuance Status Check SMS,txt,velocity,"Hi $!fullName,

The status of your request to issue credentials against request ID $!RID is $!status.

Thank You",10006,Resident Services,RS_CRE_STATUS_SMS,eng,TRUE,superadmin,now()
1235,Credential Issuance Status Check SMS,Credential Issuance Status Check SMS,txt,velocity,"مرحبًا $!fullName ،

حالة طلب إصدار بيانات الاعتماد الخاصة بك مقابل معرّف الطلب $!RID هي $!status.

شكرا",10006,Resident Services,RS_CRE_STATUS_SMS,ara,TRUE,superadmin,now()
1235,Credential Issuance Status Check SMS,Credential Issuance Status Check SMS,txt,velocity,"Bonjour $!fullName,

L'état de votre demande d'émission d'informations d'identification par rapport à l'ID de demande $!RID est $! status.

Merci",10006,Resident Services,RS_CRE_STATUS_SMS,fra,TRUE,superadmin,now()
1236,Credential Issuance Status Check EMAIL,Credential Issuance Status Check EMAIL,txt,velocity,"Hi $!fullName,

The status of your request to issue credentials against request ID $!RID is $!status.

Thank You",10006,Resident Services,RS_CRE_STATUS_EMAIL,eng,TRUE,superadmin,now()
1236,Credential Issuance Status Check EMAIL,Credential Issuance Status Check EMAIL,txt,velocity,"مرحبًا $!fullName ،

حالة طلب إصدار بيانات الاعتماد الخاصة بك مقابل معرّف الطلب $!RID هي $!status.

شكرا",10006,Resident Services,RS_CRE_STATUS_EMAIL,ara,TRUE,superadmin,now()
1236,Credential Issuance Status Check EMAIL,Credential Issuance Status Check EMAIL,txt,velocity,"Bonjour $!fullName,

L'état de votre demande d'émission d'informations d'identification par rapport à l'ID de demande $!RID est $! status.

Merci",10006,Resident Services,RS_CRE_STATUS_EMAIL,fra,TRUE,superadmin,now()
1237,Credential Issuance Status Check EMAIL Subject,Credential Issuance Status Check EMAIL Subject,txt,velocity,Credential Issuance Status,10006,Resident Services,RS_CRE_STATUS_EMAIL_SUB,eng,TRUE,superadmin,now()
1237,Credential Issuance Status Check EMAIL Subject,Credential Issuance Status Check EMAIL Subject,txt,velocity,حالة إصدار الاعتماد,10006,Resident Services,RS_CRE_STATUS_EMAIL_SUB,ara,TRUE,superadmin,now()
1237,Credential Issuance Status Check EMAIL Subject,Credential Issuance Status Check EMAIL Subject,txt,velocity,État de délivrance des informations d'identification,10006,Resident Services,RS_CRE_STATUS_EMAIL_SUB,fra,TRUE,superadmin,now()
1238,Credential Request Cancel Success SMS,Credential Request Cancel Success SMS,txt,velocity,"Hi $!fullName,

Your credential request with request id $!RID has been successfully cancelled.

Thank You",10006,Resident Services,RS_CRE_CANCEL_SUCCESS_SMS,eng,TRUE,superadmin,now()
1238,Credential Request Cancel Success SMS,Credential Request Cancel Success SMS,txt,velocity,"مرحبًا $!fullName ،

تم بنجاح إلغاء طلب الاعتماد الخاص بك مع معرف الطلب $!RID.

شكرا",10006,Resident Services,RS_CRE_CANCEL_SUCCESS_SMS,ara,TRUE,superadmin,now()
1238,Credential Request Cancel Success SMS,Credential Request Cancel Success SMS,txt,velocity,"Salut $!fullName,

Votre demande d'informations d'identification avec l'ID de demande $!RID a été annulée avec succès.

Merci",10006,Resident Services,RS_CRE_CANCEL_SUCCESS_SMS,fra,TRUE,superadmin,now()
1239,Credential Request Cancel Success EMAIL,Credential Request Cancel Success EMAIL,txt,velocity,"Hi $!fullName,

Your credential request with request id $RID has been successfully cancelled.

Thank You",10006,Resident Services,RS_CRE_CANCEL_SUCCESS_EMAIL,eng,TRUE,superadmin,now()
1239,Credential Request Cancel Success EMAIL,Credential Request Cancel Success EMAIL,txt,velocity,"مرحبًا $!fullName ،

تم بنجاح إلغاء طلب الاعتماد الخاص بك مع معرف الطلب $!RID.

شكرا",10006,Resident Services,RS_CRE_CANCEL_SUCCESS_EMAIL,ara,TRUE,superadmin,now()
1239,Credential Request Cancel Success EMAIL,Credential Request Cancel Success EMAIL,txt,velocity,"Salut $!fullName,

Votre demande d'informations d'identification avec l'ID de demande $!RID a été annulée avec succès.

Merci",10006,Resident Services,RS_CRE_CANCEL_SUCCESS_EMAIL,fra,TRUE,superadmin,now()
1240,Credential Request Cancel Success EMAIL Subject,Credential Request Cancel Success EMAIL Subject,txt,velocity,Credential Request is cancelled successfully,10006,Resident Services,RS_CRE_CANCEL_SUCCESS_EMAIL_SUB,eng,TRUE,superadmin,now()
1240,Credential Request Cancel Success EMAIL Subject,Credential Request Cancel Success EMAIL Subject,txt,velocity,تم إلغاء طلب الاعتماد بنجاح,10006,Resident Services,RS_CRE_CANCEL_SUCCESS_EMAIL_SUB,ara,TRUE,superadmin,now()
1240,Credential Request Cancel Success EMAIL Subject,Credential Request Cancel Success EMAIL Subject,txt,velocity,La demande d'informations d'identification est annulée avec succès,10006,Resident Services,RS_CRE_CANCEL_SUCCESS_EMAIL_SUB,fra,TRUE,superadmin,now()
1241,Credential Issuance Failure SMS,Credential Issuance Failure SMS,txt,velocity,"Hi $!fullName,

We have received a request for $!credentialName from $!partnerName. The request id for the same is $!RID. 
The request could not be processed. Please try again later.

Thank You",10006,Resident Services,RS_CRE_REQ_FAILURE_SMS,eng,TRUE,superadmin,now()
1241,Credential Issuance Failure SMS,Credential Issuance Failure SMS,txt,velocity,"مرحبًا $!fullName ،

لقد تلقينا طلبًا للحصول على $!creditName من $!partnerName. معرف الطلب لنفسه هو $!RID.
لا يمكن معالجة الطلب. الرجاء معاودة المحاولة في وقت لاحق.

شكرا",10006,Resident Services,RS_CRE_REQ_FAILURE_SMS,ara,TRUE,superadmin,now()
1241,Credential Issuance Failure SMS,Credential Issuance Failure SMS,txt,velocity,"Bonjour $!fullName,

Nous avons reçu une demande de $!credentialName de $!partnerName. L'identifiant de demande pour le même est $!RID.
La demande n'a pas pu être traitée. Veuillez réessayer plus tard.

Merci",10006,Resident Services,RS_CRE_REQ_FAILURE_SMS,fra,TRUE,superadmin,now()
1242,Credential Issuance Failure EMAIL,Credential Issuance Failure EMAIL,txt,velocity,"Hi $!fullName,

We have received a request for $!credentialName from $!partnerName. The request id for the same is $!RID. 
The request could not be processed. Please try again later.

Thank You",10006,Resident Services,RS_CRE_REQ_FAILURE_EMAIL,eng,TRUE,superadmin,now()
1242,Credential Issuance Failure EMAIL,Credential Issuance Failure EMAIL,txt,velocity,"مرحبًا $!fullName ،

لقد تلقينا طلبًا للحصول على $!creditName من $!partnerName. معرف الطلب لنفسه هو $!RID.
لا يمكن معالجة الطلب. الرجاء معاودة المحاولة في وقت لاحق.

شكرا",10006,Resident Services,RS_CRE_REQ_FAILURE_EMAIL,ara,TRUE,superadmin,now()
1242,Credential Issuance Failure EMAIL,Credential Issuance Failure EMAIL,txt,velocity,"Bonjour $!fullName,

Nous avons reçu une demande de $!credentialName de $!partnerName. L'identifiant de demande pour le même est $!RID.
La demande n'a pas pu être traitée. Veuillez réessayer plus tard.

Merci",10006,Resident Services,RS_CRE_REQ_FAILURE_EMAIL,fra,TRUE,superadmin,now()
1243,Credential Issuance Failure EMAIL Subject,Credential Issuance Failure EMAIL Subject,txt,velocity,Credential Issuance Failed,10006,Resident Services,RS_CRE_REQ_FAILURE_EMAIL_SUB,eng,TRUE,superadmin,now()
1243,Credential Issuance Failure EMAIL Subject,Credential Issuance Failure EMAIL Subject,txt,velocity,فشل إصدار بيانات الاعتماد,10006,Resident Services,RS_CRE_REQ_FAILURE_EMAIL_SUB,ara,TRUE,superadmin,now()
1243,Credential Issuance Failure EMAIL Subject,Credential Issuance Failure EMAIL Subject,txt,velocity,Échec de l'émission des informations d'identification,10006,Resident Services,RS_CRE_REQ_FAILURE_EMAIL_SUB,fra,TRUE,superadmin,now()
